,Unnamed: 0,Unnamed: 0.1,지역,측정소명,측정일시,미세먼지,초미세먼지,주소
1643,399083,399083,광주 동구,서석동,2017120812,46.0,27.0,광주 동구 서남로 1
1645,399085,399085,광주 동구,서석동,2017120814,33.0,21.0,광주 동구 서남로 1
1647,399087,399087,광주 동구,서석동,2017120816,27.0,15.0,광주 동구 서남로 1
1649,399089,399089,광주 동구,서석동,2017120818,24.0,17.0,광주 동구 서남로 1
1651,399091,399091,광주 동구,서석동,2017120820,27.0,14.0,광주 동구 서남로 1
1653,399093,399093,광주 동구,서석동,2017120822,28.0,17.0,광주 동구 서남로 1
1655,399095,399095,광주 동구,서석동,2017120824,22.0,11.0,광주 동구 서남로 1
1657,399097,399097,광주 동구,서석동,2017120902,22.0,16.0,광주 동구 서남로 1
1659,399099,399099,광주 동구,서석동,2017120904,24.0,17.0,광주 동구 서남로 1
1661,399101,399101,광주 동구,서석동,2017120906,27.0,13.0,광주 동구 서남로 1
1663,399103,399103,광주 동구,서석동,2017120908,25.0,18.0,광주 동구 서남로 1
1665,399105,399105,광주 동구,서석동,2017120910,51.0,25.0,광주 동구 서남로 1
1667,399107,399107,광주 동구,서석동,2017120912,66.0,40.0,광주 동구 서남로 1
1669,399109,399109,광주 동구,서석동,2017120914,67.0,42.0,광주 동구 서남로 1
1671,399111,399111,광주 동구,서석동,2017120916,81.0,53.0,광주 동구 서남로 1
1673,399113,399113,광주 동구,서석동,2017120918,84.0,51.0,광주 동구 서남로 1
1675,399115,399115,광주 동구,서석동,2017120920,88.0,52.0,광주 동구 서남로 1
1677,399117,399117,광주 동구,서석동,2017120922,79.0,53.0,광주 동구 서남로 1
1679,399119,399119,광주 동구,서석동,2017120924,61.0,46.0,광주 동구 서남로 1
1681,399121,399121,광주 동구,서석동,2017121002,65.0,44.0,광주 동구 서남로 1
1683,399123,399123,광주 동구,서석동,2017121004,58.0,36.0,광주 동구 서남로 1
1685,399125,399125,광주 동구,서석동,2017121006,55.0,42.0,광주 동구 서남로 1
1687,399127,399127,광주 동구,서석동,2017121008,56.0,33.0,광주 동구 서남로 1
1689,399129,399129,광주 동구,서석동,2017121010,63.0,39.0,광주 동구 서남로 1
1691,399131,399131,광주 동구,서석동,2017121012,49.0,38.0,광주 동구 서남로 1
1693,399133,399133,광주 동구,서석동,2017121014,52.0,43.0,광주 동구 서남로 1
1695,399135,399135,광주 동구,서석동,2017121016,67.0,46.0,광주 동구 서남로 1
1697,399137,399137,광주 동구,서석동,2017121018,61.0,44.0,광주 동구 서남로 1
1699,399139,399139,광주 동구,서석동,2017121020,110.0,73.0,광주 동구 서남로 1
1701,399141,399141,광주 동구,서석동,2017121022,48.0,25.0,광주 동구 서남로 1
1703,399143,399143,광주 동구,서석동,2017121024,31.0,22.0,광주 동구 서남로 1
1705,399145,399145,광주 동구,서석동,2017121102,33.0,19.0,광주 동구 서남로 1
1707,399147,399147,광주 동구,서석동,2017121104,27.0,15.0,광주 동구 서남로 1
1709,399149,399149,광주 동구,서석동,2017121106,29.0,15.0,광주 동구 서남로 1
1711,399151,399151,광주 동구,서석동,2017121108,38.0,16.0,광주 동구 서남로 1
1713,399153,399153,광주 동구,서석동,2017121110,32.0,16.0,광주 동구 서남로 1
1715,399155,399155,광주 동구,서석동,2017121112,33.0,10.0,광주 동구 서남로 1
1717,399157,399157,광주 동구,서석동,2017121114,32.0,12.0,광주 동구 서남로 1
1719,399159,399159,광주 동구,서석동,2017121116,30.0,10.0,광주 동구 서남로 1
1721,399161,399161,광주 동구,서석동,2017121118,24.0,12.0,광주 동구 서남로 1
1723,399163,399163,광주 동구,서석동,2017121120,22.0,16.0,광주 동구 서남로 1
1725,399165,399165,광주 동구,서석동,2017121122,21.0,16.0,광주 동구 서남로 1
1727,399167,399167,광주 동구,서석동,2017121124,23.0,9.0,광주 동구 서남로 1
1729,399169,399169,광주 동구,서석동,2017121202,20.0,10.0,광주 동구 서남로 1
1731,399171,399171,광주 동구,서석동,2017121204,22.0,15.0,광주 동구 서남로 1
1733,399173,399173,광주 동구,서석동,2017121206,23.0,16.0,광주 동구 서남로 1
1735,399175,399175,광주 동구,서석동,2017121208,27.0,16.0,광주 동구 서남로 1
1737,399177,399177,광주 동구,서석동,2017121210,34.0,23.0,광주 동구 서남로 1
1739,399179,399179,광주 동구,서석동,2017121212,33.0,20.0,광주 동구 서남로 1
1741,399181,399181,광주 동구,서석동,2017121214,31.0,15.0,광주 동구 서남로 1
1743,399183,399183,광주 동구,서석동,2017121216,29.0,14.0,광주 동구 서남로 1
1745,399185,399185,광주 동구,서석동,2017121218,31.0,18.0,광주 동구 서남로 1
1747,399187,399187,광주 동구,서석동,2017121220,29.0,22.0,광주 동구 서남로 1
1749,399189,399189,광주 동구,서석동,2017121222,27.0,17.0,광주 동구 서남로 1
1751,399191,399191,광주 동구,서석동,2017121224,26.0,17.0,광주 동구 서남로 1
1753,399193,399193,광주 동구,서석동,2017121302,28.0,13.0,광주 동구 서남로 1
1755,399195,399195,광주 동구,서석동,2017121304,24.0,16.0,광주 동구 서남로 1
1757,399197,399197,광주 동구,서석동,2017121306,24.0,12.0,광주 동구 서남로 1
1759,399199,399199,광주 동구,서석동,2017121308,25.0,15.0,광주 동구 서남로 1
1761,399201,399201,광주 동구,서석동,2017121310,29.0,17.0,광주 동구 서남로 1
1763,399203,399203,광주 동구,서석동,2017121312,31.0,18.0,광주 동구 서남로 1
1765,399205,399205,광주 동구,서석동,2017121314,33.0,21.0,광주 동구 서남로 1
1767,399207,399207,광주 동구,서석동,2017121316,38.0,20.0,광주 동구 서남로 1
1769,399209,399209,광주 동구,서석동,2017121318,30.0,13.0,광주 동구 서남로 1
1771,399211,399211,광주 동구,서석동,2017121320,30.0,14.0,광주 동구 서남로 1
1773,399213,399213,광주 동구,서석동,2017121322,29.0,14.0,광주 동구 서남로 1
1775,399215,399215,광주 동구,서석동,2017121324,28.0,15.0,광주 동구 서남로 1
1777,399217,399217,광주 동구,서석동,2017121402,25.0,19.0,광주 동구 서남로 1
1779,399219,399219,광주 동구,서석동,2017121404,26.0,20.0,광주 동구 서남로 1
1781,399221,399221,광주 동구,서석동,2017121406,23.0,16.0,광주 동구 서남로 1
1783,399223,399223,광주 동구,서석동,2017121408,28.0,20.0,광주 동구 서남로 1
1785,399225,399225,광주 동구,서석동,2017121410,46.0,27.0,광주 동구 서남로 1
1787,399227,399227,광주 동구,서석동,2017121412,60.0,34.0,광주 동구 서남로 1
1789,399229,399229,광주 동구,서석동,2017121414,30.0,14.0,광주 동구 서남로 1
1791,399231,399231,광주 동구,서석동,2017121416,46.0,30.0,광주 동구 서남로 1
1793,399233,399233,광주 동구,서석동,2017121418,40.0,21.0,광주 동구 서남로 1
1795,399235,399235,광주 동구,서석동,2017121420,49.0,27.0,광주 동구 서남로 1
1797,399237,399237,광주 동구,서석동,2017121422,40.0,21.0,광주 동구 서남로 1
1799,399239,399239,광주 동구,서석동,2017121424,39.0,27.0,광주 동구 서남로 1
1801,399241,399241,광주 동구,서석동,2017121502,34.0,22.0,광주 동구 서남로 1
1803,399243,399243,광주 동구,서석동,2017121504,30.0,20.0,광주 동구 서남로 1
1805,399245,399245,광주 동구,서석동,2017121506,27.0,25.0,광주 동구 서남로 1
1807,399247,399247,광주 동구,서석동,2017121508,38.0,24.0,광주 동구 서남로 1
1809,399249,399249,광주 동구,서석동,2017121510,62.0,35.0,광주 동구 서남로 1
1811,399251,399251,광주 동구,서석동,2017121512,68.0,43.0,광주 동구 서남로 1
1813,399253,399253,광주 동구,서석동,2017121514,36.0,18.0,광주 동구 서남로 1
1815,399255,399255,광주 동구,서석동,2017121516,30.0,24.0,광주 동구 서남로 1
1817,399257,399257,광주 동구,서석동,2017121518,43.0,29.0,광주 동구 서남로 1
1819,399259,399259,광주 동구,서석동,2017121520,48.0,37.0,광주 동구 서남로 1
1821,399261,399261,광주 동구,서석동,2017121522,54.0,36.0,광주 동구 서남로 1
1823,399263,399263,광주 동구,서석동,2017121524,52.0,36.0,광주 동구 서남로 1
1825,399265,399265,광주 동구,서석동,2017121602,49.0,30.0,광주 동구 서남로 1
1827,399267,399267,광주 동구,서석동,2017121604,65.0,52.0,광주 동구 서남로 1
1829,399269,399269,광주 동구,서석동,2017121606,67.0,59.0,광주 동구 서남로 1
1831,399271,399271,광주 동구,서석동,2017121608,72.0,57.0,광주 동구 서남로 1
1833,399273,399273,광주 동구,서석동,2017121610,37.0,28.0,광주 동구 서남로 1
1835,399275,399275,광주 동구,서석동,2017121612,26.0,15.0,광주 동구 서남로 1
1837,399277,399277,광주 동구,서석동,2017121614,35.0,21.0,광주 동구 서남로 1
1839,399279,399279,광주 동구,서석동,2017121616,33.0,20.0,광주 동구 서남로 1
1841,399281,399281,광주 동구,서석동,2017121618,35.0,24.0,광주 동구 서남로 1
1843,399283,399283,광주 동구,서석동,2017121620,31.0,20.0,광주 동구 서남로 1
1845,399285,399285,광주 동구,서석동,2017121622,33.0,21.0,광주 동구 서남로 1
1847,399287,399287,광주 동구,서석동,2017121624,33.0,23.0,광주 동구 서남로 1
1849,399289,399289,광주 동구,서석동,2017121702,33.0,19.0,광주 동구 서남로 1
1851,399291,399291,광주 동구,서석동,2017121704,28.0,15.0,광주 동구 서남로 1
1853,399293,399293,광주 동구,서석동,2017121706,30.0,20.0,광주 동구 서남로 1
1855,399295,399295,광주 동구,서석동,2017121708,34.0,22.0,광주 동구 서남로 1
1857,399297,399297,광주 동구,서석동,2017121710,36.0,20.0,광주 동구 서남로 1
1859,399299,399299,광주 동구,서석동,2017121712,37.0,18.0,광주 동구 서남로 1
1861,399301,399301,광주 동구,서석동,2017121714,34.0,18.0,광주 동구 서남로 1
1863,399303,399303,광주 동구,서석동,2017121716,38.0,17.0,광주 동구 서남로 1
1865,399305,399305,광주 동구,서석동,2017121718,46.0,17.0,광주 동구 서남로 1
1867,399307,399307,광주 동구,서석동,2017121720,42.0,22.0,광주 동구 서남로 1
1869,399309,399309,광주 동구,서석동,2017121722,39.0,20.0,광주 동구 서남로 1
1871,399311,399311,광주 동구,서석동,2017121724,38.0,27.0,광주 동구 서남로 1
1873,399313,399313,광주 동구,서석동,2017121802,33.0,16.0,광주 동구 서남로 1
1875,399315,399315,광주 동구,서석동,2017121804,35.0,21.0,광주 동구 서남로 1
1877,399317,399317,광주 동구,서석동,2017121806,27.0,18.0,광주 동구 서남로 1
1879,399319,399319,광주 동구,서석동,2017121808,35.0,26.0,광주 동구 서남로 1
1881,399321,399321,광주 동구,서석동,2017121810,53.0,32.0,광주 동구 서남로 1
1883,399323,399323,광주 동구,서석동,2017121812,64.0,45.0,광주 동구 서남로 1
1885,399325,399325,광주 동구,서석동,2017121814,46.0,30.0,광주 동구 서남로 1
1887,399327,399327,광주 동구,서석동,2017121816,52.0,28.0,광주 동구 서남로 1
1889,399329,399329,광주 동구,서석동,2017121818,55.0,39.0,광주 동구 서남로 1
1891,399331,399331,광주 동구,서석동,2017121820,56.0,40.0,광주 동구 서남로 1
1893,399333,399333,광주 동구,서석동,2017121822,73.0,55.0,광주 동구 서남로 1
1895,399335,399335,광주 동구,서석동,2017121824,78.0,62.0,광주 동구 서남로 1
1897,399337,399337,광주 동구,서석동,2017121902,80.0,58.0,광주 동구 서남로 1
1899,399339,399339,광주 동구,서석동,2017121904,70.0,48.0,광주 동구 서남로 1
1901,399341,399341,광주 동구,서석동,2017121906,63.0,41.0,광주 동구 서남로 1
1903,399343,399343,광주 동구,서석동,2017121908,57.0,35.0,광주 동구 서남로 1
1905,399345,399345,광주 동구,서석동,2017121910,54.0,34.0,광주 동구 서남로 1
1907,399347,399347,광주 동구,서석동,2017121912,41.0,26.0,광주 동구 서남로 1
1909,399349,399349,광주 동구,서석동,2017121914,50.0,24.0,광주 동구 서남로 1
1911,399351,399351,광주 동구,서석동,2017121916,50.0,20.0,광주 동구 서남로 1
1913,399353,399353,광주 동구,서석동,2017121918,47.0,18.0,광주 동구 서남로 1
1915,399355,399355,광주 동구,서석동,2017121920,51.0,18.0,광주 동구 서남로 1
1917,399357,399357,광주 동구,서석동,2017121922,52.0,18.0,광주 동구 서남로 1
1919,399359,399359,광주 동구,서석동,2017121924,39.0,14.0,광주 동구 서남로 1
1921,399361,399361,광주 동구,서석동,2017122002,32.0,17.0,광주 동구 서남로 1
1923,399363,399363,광주 동구,서석동,2017122004,35.0,15.0,광주 동구 서남로 1
1925,399365,399365,광주 동구,서석동,2017122006,31.0,14.0,광주 동구 서남로 1
1927,399367,399367,광주 동구,서석동,2017122008,33.0,16.0,광주 동구 서남로 1
1929,399369,399369,광주 동구,서석동,2017122010,40.0,21.0,광주 동구 서남로 1
1931,399371,399371,광주 동구,서석동,2017122012,37.0,19.0,광주 동구 서남로 1
1933,399373,399373,광주 동구,서석동,2017122014,29.0,16.0,광주 동구 서남로 1
1935,399375,399375,광주 동구,서석동,2017122016,48.0,20.0,광주 동구 서남로 1
1937,399377,399377,광주 동구,서석동,2017122018,,,광주 동구 서남로 1
1939,399379,399379,광주 동구,서석동,2017122020,40.0,25.0,광주 동구 서남로 1
1941,399381,399381,광주 동구,서석동,2017122022,39.0,31.0,광주 동구 서남로 1
1943,399383,399383,광주 동구,서석동,2017122024,40.0,29.0,광주 동구 서남로 1
1945,399385,399385,광주 동구,서석동,2017122102,35.0,30.0,광주 동구 서남로 1
1947,399387,399387,광주 동구,서석동,2017122104,44.0,32.0,광주 동구 서남로 1
1949,399389,399389,광주 동구,서석동,2017122106,50.0,37.0,광주 동구 서남로 1
1951,399391,399391,광주 동구,서석동,2017122108,48.0,38.0,광주 동구 서남로 1
1953,399393,399393,광주 동구,서석동,2017122110,54.0,40.0,광주 동구 서남로 1
1955,399395,399395,광주 동구,서석동,2017122112,62.0,45.0,광주 동구 서남로 1
1957,399397,399397,광주 동구,서석동,2017122114,61.0,42.0,광주 동구 서남로 1
1959,399399,399399,광주 동구,서석동,2017122116,32.0,22.0,광주 동구 서남로 1
1961,399401,399401,광주 동구,서석동,2017122118,35.0,21.0,광주 동구 서남로 1
1963,399403,399403,광주 동구,서석동,2017122120,36.0,20.0,광주 동구 서남로 1
1965,399405,399405,광주 동구,서석동,2017122122,32.0,27.0,광주 동구 서남로 1
1967,399407,399407,광주 동구,서석동,2017122124,49.0,27.0,광주 동구 서남로 1
1969,399409,399409,광주 동구,서석동,2017122202,37.0,21.0,광주 동구 서남로 1
1971,399411,399411,광주 동구,서석동,2017122204,35.0,22.0,광주 동구 서남로 1
1973,399413,399413,광주 동구,서석동,2017122206,32.0,24.0,광주 동구 서남로 1
1975,399415,399415,광주 동구,서석동,2017122208,39.0,31.0,광주 동구 서남로 1
1977,399417,399417,광주 동구,서석동,2017122210,59.0,37.0,광주 동구 서남로 1
1979,399419,399419,광주 동구,서석동,2017122212,89.0,53.0,광주 동구 서남로 1
1981,399421,399421,광주 동구,서석동,2017122214,89.0,62.0,광주 동구 서남로 1
1983,399423,399423,광주 동구,서석동,2017122216,61.0,39.0,광주 동구 서남로 1
1985,399425,399425,광주 동구,서석동,2017122218,62.0,38.0,광주 동구 서남로 1
1987,399427,399427,광주 동구,서석동,2017122220,65.0,39.0,광주 동구 서남로 1
1989,399429,399429,광주 동구,서석동,2017122222,46.0,30.0,광주 동구 서남로 1
1991,399431,399431,광주 동구,서석동,2017122224,44.0,33.0,광주 동구 서남로 1
1993,399433,399433,광주 동구,서석동,2017122302,47.0,31.0,광주 동구 서남로 1
1995,399435,399435,광주 동구,서석동,2017122304,42.0,35.0,광주 동구 서남로 1
1997,399437,399437,광주 동구,서석동,2017122306,45.0,36.0,광주 동구 서남로 1
1999,399439,399439,광주 동구,서석동,2017122308,48.0,42.0,광주 동구 서남로 1
2001,399441,399441,광주 동구,서석동,2017122310,78.0,60.0,광주 동구 서남로 1
2003,399443,399443,광주 동구,서석동,2017122312,99.0,65.0,광주 동구 서남로 1
2005,399445,399445,광주 동구,서석동,2017122314,112.0,67.0,광주 동구 서남로 1
2007,399447,399447,광주 동구,서석동,2017122316,84.0,55.0,광주 동구 서남로 1
2009,399449,399449,광주 동구,서석동,2017122318,69.0,45.0,광주 동구 서남로 1
2011,399451,399451,광주 동구,서석동,2017122320,76.0,50.0,광주 동구 서남로 1
2013,399453,399453,광주 동구,서석동,2017122322,71.0,51.0,광주 동구 서남로 1
2015,399455,399455,광주 동구,서석동,2017122324,70.0,54.0,광주 동구 서남로 1
2017,399457,399457,광주 동구,서석동,2017122402,72.0,58.0,광주 동구 서남로 1
2019,399459,399459,광주 동구,서석동,2017122404,58.0,47.0,광주 동구 서남로 1
2021,399461,399461,광주 동구,서석동,2017122406,66.0,51.0,광주 동구 서남로 1
2023,399463,399463,광주 동구,서석동,2017122408,64.0,56.0,광주 동구 서남로 1
2025,399465,399465,광주 동구,서석동,2017122410,57.0,49.0,광주 동구 서남로 1
2027,399467,399467,광주 동구,서석동,2017122412,18.0,12.0,광주 동구 서남로 1
2029,399469,399469,광주 동구,서석동,2017122414,40.0,26.0,광주 동구 서남로 1
2031,399471,399471,광주 동구,서석동,2017122416,22.0,11.0,광주 동구 서남로 1
2033,399473,399473,광주 동구,서석동,2017122418,31.0,24.0,광주 동구 서남로 1
2035,399475,399475,광주 동구,서석동,2017122420,42.0,36.0,광주 동구 서남로 1
2037,399477,399477,광주 동구,서석동,2017122422,32.0,30.0,광주 동구 서남로 1
2039,399479,399479,광주 동구,서석동,2017122424,60.0,37.0,광주 동구 서남로 1
2041,399481,399481,광주 동구,서석동,2017122502,46.0,18.0,광주 동구 서남로 1
2043,399483,399483,광주 동구,서석동,2017122504,52.0,26.0,광주 동구 서남로 1
2045,399485,399485,광주 동구,서석동,2017122506,33.0,18.0,광주 동구 서남로 1
2047,399487,399487,광주 동구,서석동,2017122508,34.0,13.0,광주 동구 서남로 1
2049,399489,399489,광주 동구,서석동,2017122510,31.0,15.0,광주 동구 서남로 1
2051,399491,399491,광주 동구,서석동,2017122512,30.0,16.0,광주 동구 서남로 1
2053,399493,399493,광주 동구,서석동,2017122514,31.0,13.0,광주 동구 서남로 1
2055,399495,399495,광주 동구,서석동,2017122516,31.0,12.0,광주 동구 서남로 1
2057,399497,399497,광주 동구,서석동,2017122518,33.0,17.0,광주 동구 서남로 1
2059,399499,399499,광주 동구,서석동,2017122520,38.0,18.0,광주 동구 서남로 1
2061,399501,399501,광주 동구,서석동,2017122522,31.0,16.0,광주 동구 서남로 1
2063,399503,399503,광주 동구,서석동,2017122524,32.0,17.0,광주 동구 서남로 1
2065,399505,399505,광주 동구,서석동,2017122602,35.0,16.0,광주 동구 서남로 1
2067,399507,399507,광주 동구,서석동,2017122604,35.0,16.0,광주 동구 서남로 1
2069,399509,399509,광주 동구,서석동,2017122606,34.0,16.0,광주 동구 서남로 1
2071,399511,399511,광주 동구,서석동,2017122608,37.0,20.0,광주 동구 서남로 1
2073,399513,399513,광주 동구,서석동,2017122610,49.0,29.0,광주 동구 서남로 1
2075,399515,399515,광주 동구,서석동,2017122612,50.0,24.0,광주 동구 서남로 1
2077,399517,399517,광주 동구,서석동,2017122614,36.0,27.0,광주 동구 서남로 1
2079,399519,399519,광주 동구,서석동,2017122616,45.0,25.0,광주 동구 서남로 1
2081,399521,399521,광주 동구,서석동,2017122618,35.0,12.0,광주 동구 서남로 1
2083,399523,399523,광주 동구,서석동,2017122620,27.0,13.0,광주 동구 서남로 1
2085,399525,399525,광주 동구,서석동,2017122622,24.0,12.0,광주 동구 서남로 1
2087,399527,399527,광주 동구,서석동,2017122624,23.0,11.0,광주 동구 서남로 1
2089,399529,399529,광주 동구,서석동,2017122702,19.0,9.0,광주 동구 서남로 1
2091,399531,399531,광주 동구,서석동,2017122704,20.0,7.0,광주 동구 서남로 1
2093,399533,399533,광주 동구,서석동,2017122706,24.0,11.0,광주 동구 서남로 1
2095,399535,399535,광주 동구,서석동,2017122708,30.0,11.0,광주 동구 서남로 1
2097,399537,399537,광주 동구,서석동,2017122710,27.0,14.0,광주 동구 서남로 1
2099,399539,399539,광주 동구,서석동,2017122712,27.0,11.0,광주 동구 서남로 1
2101,399541,399541,광주 동구,서석동,2017122714,20.0,9.0,광주 동구 서남로 1
2103,399543,399543,광주 동구,서석동,2017122716,24.0,15.0,광주 동구 서남로 1
2105,399545,399545,광주 동구,서석동,2017122718,30.0,12.0,광주 동구 서남로 1
2107,399547,399547,광주 동구,서석동,2017122720,31.0,15.0,광주 동구 서남로 1
2109,399549,399549,광주 동구,서석동,2017122722,31.0,17.0,광주 동구 서남로 1
2111,399551,399551,광주 동구,서석동,2017122724,29.0,15.0,광주 동구 서남로 1
2113,399553,399553,광주 동구,서석동,2017122802,26.0,16.0,광주 동구 서남로 1
2115,399555,399555,광주 동구,서석동,2017122804,24.0,15.0,광주 동구 서남로 1
2117,399557,399557,광주 동구,서석동,2017122806,31.0,18.0,광주 동구 서남로 1
2119,399559,399559,광주 동구,서석동,2017122808,31.0,19.0,광주 동구 서남로 1
2121,399561,399561,광주 동구,서석동,2017122810,60.0,39.0,광주 동구 서남로 1
2123,399563,399563,광주 동구,서석동,2017122812,87.0,62.0,광주 동구 서남로 1
2125,399565,399565,광주 동구,서석동,2017122814,77.0,58.0,광주 동구 서남로 1
2127,399567,399567,광주 동구,서석동,2017122816,84.0,60.0,광주 동구 서남로 1
2129,399569,399569,광주 동구,서석동,2017122818,76.0,55.0,광주 동구 서남로 1
2131,399571,399571,광주 동구,서석동,2017122820,86.0,62.0,광주 동구 서남로 1
2133,399573,399573,광주 동구,서석동,2017122822,82.0,66.0,광주 동구 서남로 1
2135,399575,399575,광주 동구,서석동,2017122824,85.0,68.0,광주 동구 서남로 1
2137,399577,399577,광주 동구,서석동,2017122902,85.0,61.0,광주 동구 서남로 1
2139,399579,399579,광주 동구,서석동,2017122904,85.0,66.0,광주 동구 서남로 1
2141,399581,399581,광주 동구,서석동,2017122906,87.0,70.0,광주 동구 서남로 1
2143,399583,399583,광주 동구,서석동,2017122908,85.0,69.0,광주 동구 서남로 1
2145,399585,399585,광주 동구,서석동,2017122910,97.0,71.0,광주 동구 서남로 1
2147,399587,399587,광주 동구,서석동,2017122912,129.0,84.0,광주 동구 서남로 1
2149,399589,399589,광주 동구,서석동,2017122914,135.0,93.0,광주 동구 서남로 1
2151,399591,399591,광주 동구,서석동,2017122916,95.0,63.0,광주 동구 서남로 1
2153,399593,399593,광주 동구,서석동,2017122918,90.0,57.0,광주 동구 서남로 1
2155,399595,399595,광주 동구,서석동,2017122920,87.0,55.0,광주 동구 서남로 1
2157,399597,399597,광주 동구,서석동,2017122922,83.0,61.0,광주 동구 서남로 1
2159,399599,399599,광주 동구,서석동,2017122924,87.0,54.0,광주 동구 서남로 1
2161,399601,399601,광주 동구,서석동,2017123002,95.0,63.0,광주 동구 서남로 1
2163,399603,399603,광주 동구,서석동,2017123004,100.0,64.0,광주 동구 서남로 1
2165,399605,399605,광주 동구,서석동,2017123006,107.0,77.0,광주 동구 서남로 1
2167,399607,399607,광주 동구,서석동,2017123008,104.0,77.0,광주 동구 서남로 1
2169,399609,399609,광주 동구,서석동,2017123010,129.0,92.0,광주 동구 서남로 1
2171,399611,399611,광주 동구,서석동,2017123012,122.0,92.0,광주 동구 서남로 1
2173,399613,399613,광주 동구,서석동,2017123014,96.0,71.0,광주 동구 서남로 1
2175,399615,399615,광주 동구,서석동,2017123016,108.0,79.0,광주 동구 서남로 1
2177,399617,399617,광주 동구,서석동,2017123018,117.0,84.0,광주 동구 서남로 1
2179,399619,399619,광주 동구,서석동,2017123020,122.0,84.0,광주 동구 서남로 1
2181,399621,399621,광주 동구,서석동,2017123022,137.0,100.0,광주 동구 서남로 1
2183,399623,399623,광주 동구,서석동,2017123024,126.0,101.0,광주 동구 서남로 1
