,Unnamed: 0,Unnamed: 0.1,지역,측정소명,측정일시,미세먼지,초미세먼지,주소
1,395977,395977,광주 동구,서석동,2017070102,13.0,5.0,광주 동구 서남로 1
5,395981,395981,광주 동구,서석동,2017070106,11.0,5.0,광주 동구 서남로 1
9,395985,395985,광주 동구,서석동,2017070110,14.0,8.0,광주 동구 서남로 1
13,395989,395989,광주 동구,서석동,2017070114,20.0,12.0,광주 동구 서남로 1
17,395993,395993,광주 동구,서석동,2017070118,18.0,10.0,광주 동구 서남로 1
21,395997,395997,광주 동구,서석동,2017070122,14.0,9.0,광주 동구 서남로 1
25,396001,396001,광주 동구,서석동,2017070202,10.0,4.0,광주 동구 서남로 1
29,396005,396005,광주 동구,서석동,2017070206,7.0,4.0,광주 동구 서남로 1
33,396009,396009,광주 동구,서석동,2017070210,6.0,2.0,광주 동구 서남로 1
37,396013,396013,광주 동구,서석동,2017070214,3.0,1.0,광주 동구 서남로 1
41,396017,396017,광주 동구,서석동,2017070218,6.0,2.0,광주 동구 서남로 1
45,396021,396021,광주 동구,서석동,2017070222,2.0,1.0,광주 동구 서남로 1
49,396025,396025,광주 동구,서석동,2017070302,3.0,2.0,광주 동구 서남로 1
53,396029,396029,광주 동구,서석동,2017070306,3.0,1.0,광주 동구 서남로 1
57,396033,396033,광주 동구,서석동,2017070310,10.0,3.0,광주 동구 서남로 1
61,396037,396037,광주 동구,서석동,2017070314,13.0,5.0,광주 동구 서남로 1
65,396041,396041,광주 동구,서석동,2017070318,8.0,1.0,광주 동구 서남로 1
69,396045,396045,광주 동구,서석동,2017070322,2.0,1.0,광주 동구 서남로 1
73,396049,396049,광주 동구,서석동,2017070402,9.0,3.0,광주 동구 서남로 1
77,396053,396053,광주 동구,서석동,2017070406,6.0,4.0,광주 동구 서남로 1
81,396057,396057,광주 동구,서석동,2017070410,2.0,1.0,광주 동구 서남로 1
85,396061,396061,광주 동구,서석동,2017070414,3.0,3.0,광주 동구 서남로 1
89,396065,396065,광주 동구,서석동,2017070418,13.0,4.0,광주 동구 서남로 1
93,396069,396069,광주 동구,서석동,2017070422,16.0,6.0,광주 동구 서남로 1
97,396073,396073,광주 동구,서석동,2017070502,16.0,13.0,광주 동구 서남로 1
101,396077,396077,광주 동구,서석동,2017070506,27.0,25.0,광주 동구 서남로 1
105,396081,396081,광주 동구,서석동,2017070510,34.0,29.0,광주 동구 서남로 1
109,396085,396085,광주 동구,서석동,2017070514,27.0,24.0,광주 동구 서남로 1
113,396089,396089,광주 동구,서석동,2017070518,22.0,17.0,광주 동구 서남로 1
117,396093,396093,광주 동구,서석동,2017070522,19.0,7.0,광주 동구 서남로 1
121,396097,396097,광주 동구,서석동,2017070602,19.0,16.0,광주 동구 서남로 1
125,396101,396101,광주 동구,서석동,2017070606,31.0,19.0,광주 동구 서남로 1
129,396105,396105,광주 동구,서석동,2017070610,11.0,11.0,광주 동구 서남로 1
133,396109,396109,광주 동구,서석동,2017070614,12.0,9.0,광주 동구 서남로 1
137,396113,396113,광주 동구,서석동,2017070618,3.0,1.0,광주 동구 서남로 1
141,396117,396117,광주 동구,서석동,2017070622,9.0,2.0,광주 동구 서남로 1
145,396121,396121,광주 동구,서석동,2017070702,7.0,2.0,광주 동구 서남로 1
149,396125,396125,광주 동구,서석동,2017070706,6.0,1.0,광주 동구 서남로 1
153,396129,396129,광주 동구,서석동,2017070710,3.0,2.0,광주 동구 서남로 1
157,396133,396133,광주 동구,서석동,2017070714,4.0,1.0,광주 동구 서남로 1
161,396137,396137,광주 동구,서석동,2017070718,5.0,1.0,광주 동구 서남로 1
165,396141,396141,광주 동구,서석동,2017070722,6.0,1.0,광주 동구 서남로 1
169,396145,396145,광주 동구,서석동,2017070802,9.0,3.0,광주 동구 서남로 1
173,396149,396149,광주 동구,서석동,2017070806,8.0,6.0,광주 동구 서남로 1
177,396153,396153,광주 동구,서석동,2017070810,6.0,1.0,광주 동구 서남로 1
181,396157,396157,광주 동구,서석동,2017070814,1.0,1.0,광주 동구 서남로 1
185,396161,396161,광주 동구,서석동,2017070818,14.0,13.0,광주 동구 서남로 1
189,396165,396165,광주 동구,서석동,2017070822,9.0,7.0,광주 동구 서남로 1
193,396169,396169,광주 동구,서석동,2017070902,15.0,7.0,광주 동구 서남로 1
197,396173,396173,광주 동구,서석동,2017070906,7.0,2.0,광주 동구 서남로 1
201,396177,396177,광주 동구,서석동,2017070910,16.0,4.0,광주 동구 서남로 1
205,396181,396181,광주 동구,서석동,2017070914,6.0,5.0,광주 동구 서남로 1
209,396185,396185,광주 동구,서석동,2017070918,15.0,8.0,광주 동구 서남로 1
213,396189,396189,광주 동구,서석동,2017070922,12.0,7.0,광주 동구 서남로 1
217,396193,396193,광주 동구,서석동,2017071002,10.0,8.0,광주 동구 서남로 1
221,396197,396197,광주 동구,서석동,2017071006,17.0,10.0,광주 동구 서남로 1
225,396201,396201,광주 동구,서석동,2017071010,16.0,8.0,광주 동구 서남로 1
229,396205,396205,광주 동구,서석동,2017071014,17.0,11.0,광주 동구 서남로 1
233,396209,396209,광주 동구,서석동,2017071018,15.0,7.0,광주 동구 서남로 1
237,396213,396213,광주 동구,서석동,2017071022,18.0,8.0,광주 동구 서남로 1
241,396217,396217,광주 동구,서석동,2017071102,12.0,6.0,광주 동구 서남로 1
245,396221,396221,광주 동구,서석동,2017071106,9.0,6.0,광주 동구 서남로 1
249,396225,396225,광주 동구,서석동,2017071110,23.0,15.0,광주 동구 서남로 1
253,396229,396229,광주 동구,서석동,2017071114,31.0,25.0,광주 동구 서남로 1
257,396233,396233,광주 동구,서석동,2017071118,33.0,23.0,광주 동구 서남로 1
261,396237,396237,광주 동구,서석동,2017071122,16.0,12.0,광주 동구 서남로 1
265,396241,396241,광주 동구,서석동,2017071202,9.0,7.0,광주 동구 서남로 1
269,396245,396245,광주 동구,서석동,2017071206,17.0,9.0,광주 동구 서남로 1
273,396249,396249,광주 동구,서석동,2017071210,33.0,26.0,광주 동구 서남로 1
277,396253,396253,광주 동구,서석동,2017071214,36.0,27.0,광주 동구 서남로 1
281,396257,396257,광주 동구,서석동,2017071218,25.0,17.0,광주 동구 서남로 1
285,396261,396261,광주 동구,서석동,2017071222,20.0,17.0,광주 동구 서남로 1
289,396265,396265,광주 동구,서석동,2017071302,20.0,18.0,광주 동구 서남로 1
293,396269,396269,광주 동구,서석동,2017071306,25.0,23.0,광주 동구 서남로 1
297,396273,396273,광주 동구,서석동,2017071310,25.0,20.0,광주 동구 서남로 1
301,396277,396277,광주 동구,서석동,2017071314,22.0,12.0,광주 동구 서남로 1
305,396281,396281,광주 동구,서석동,2017071318,24.0,10.0,광주 동구 서남로 1
309,396285,396285,광주 동구,서석동,2017071322,22.0,14.0,광주 동구 서남로 1
313,396289,396289,광주 동구,서석동,2017071402,21.0,16.0,광주 동구 서남로 1
317,396293,396293,광주 동구,서석동,2017071406,21.0,19.0,광주 동구 서남로 1
321,396297,396297,광주 동구,서석동,2017071410,17.0,8.0,광주 동구 서남로 1
325,396301,396301,광주 동구,서석동,2017071414,11.0,9.0,광주 동구 서남로 1
329,396305,396305,광주 동구,서석동,2017071418,12.0,7.0,광주 동구 서남로 1
333,396309,396309,광주 동구,서석동,2017071422,7.0,3.0,광주 동구 서남로 1
337,396313,396313,광주 동구,서석동,2017071502,21.0,11.0,광주 동구 서남로 1
341,396317,396317,광주 동구,서석동,2017071506,22.0,12.0,광주 동구 서남로 1
345,396321,396321,광주 동구,서석동,2017071510,3.0,1.0,광주 동구 서남로 1
349,396325,396325,광주 동구,서석동,2017071514,3.0,1.0,광주 동구 서남로 1
353,396329,396329,광주 동구,서석동,2017071518,3.0,1.0,광주 동구 서남로 1
357,396333,396333,광주 동구,서석동,2017071522,12.0,2.0,광주 동구 서남로 1
361,396337,396337,광주 동구,서석동,2017071602,7.0,2.0,광주 동구 서남로 1
365,396341,396341,광주 동구,서석동,2017071606,5.0,4.0,광주 동구 서남로 1
369,396345,396345,광주 동구,서석동,2017071610,4.0,3.0,광주 동구 서남로 1
373,396349,396349,광주 동구,서석동,2017071614,2.0,1.0,광주 동구 서남로 1
377,396353,396353,광주 동구,서석동,2017071618,2.0,1.0,광주 동구 서남로 1
381,396357,396357,광주 동구,서석동,2017071622,10.0,1.0,광주 동구 서남로 1
385,396361,396361,광주 동구,서석동,2017071702,7.0,1.0,광주 동구 서남로 1
389,396365,396365,광주 동구,서석동,2017071706,7.0,1.0,광주 동구 서남로 1
393,396369,396369,광주 동구,서석동,2017071710,7.0,1.0,광주 동구 서남로 1
397,396373,396373,광주 동구,서석동,2017071714,10.0,4.0,광주 동구 서남로 1
401,396377,396377,광주 동구,서석동,2017071718,3.0,1.0,광주 동구 서남로 1
405,396381,396381,광주 동구,서석동,2017071722,7.0,2.0,광주 동구 서남로 1
409,396385,396385,광주 동구,서석동,2017071802,5.0,1.0,광주 동구 서남로 1
413,396389,396389,광주 동구,서석동,2017071806,3.0,1.0,광주 동구 서남로 1
417,396393,396393,광주 동구,서석동,2017071810,2.0,1.0,광주 동구 서남로 1
421,396397,396397,광주 동구,서석동,2017071814,6.0,1.0,광주 동구 서남로 1
425,396401,396401,광주 동구,서석동,2017071818,6.0,1.0,광주 동구 서남로 1
429,396405,396405,광주 동구,서석동,2017071822,13.0,11.0,광주 동구 서남로 1
433,396409,396409,광주 동구,서석동,2017071902,22.0,8.0,광주 동구 서남로 1
437,396413,396413,광주 동구,서석동,2017071906,21.0,11.0,광주 동구 서남로 1
441,396417,396417,광주 동구,서석동,2017071910,23.0,18.0,광주 동구 서남로 1
445,396421,396421,광주 동구,서석동,2017071914,31.0,20.0,광주 동구 서남로 1
449,396425,396425,광주 동구,서석동,2017071918,23.0,17.0,광주 동구 서남로 1
453,396429,396429,광주 동구,서석동,2017071922,26.0,20.0,광주 동구 서남로 1
457,396433,396433,광주 동구,서석동,2017072002,30.0,22.0,광주 동구 서남로 1
461,396437,396437,광주 동구,서석동,2017072006,38.0,29.0,광주 동구 서남로 1
465,396441,396441,광주 동구,서석동,2017072010,41.0,30.0,광주 동구 서남로 1
469,396445,396445,광주 동구,서석동,2017072014,43.0,34.0,광주 동구 서남로 1
473,396449,396449,광주 동구,서석동,2017072018,37.0,27.0,광주 동구 서남로 1
477,396453,396453,광주 동구,서석동,2017072022,33.0,20.0,광주 동구 서남로 1
481,396457,396457,광주 동구,서석동,2017072102,30.0,23.0,광주 동구 서남로 1
485,396461,396461,광주 동구,서석동,2017072106,30.0,21.0,광주 동구 서남로 1
489,396465,396465,광주 동구,서석동,2017072110,26.0,14.0,광주 동구 서남로 1
493,396469,396469,광주 동구,서석동,2017072114,26.0,17.0,광주 동구 서남로 1
497,396473,396473,광주 동구,서석동,2017072118,30.0,18.0,광주 동구 서남로 1
501,396477,396477,광주 동구,서석동,2017072122,25.0,14.0,광주 동구 서남로 1
505,396481,396481,광주 동구,서석동,2017072202,24.0,15.0,광주 동구 서남로 1
509,396485,396485,광주 동구,서석동,2017072206,24.0,15.0,광주 동구 서남로 1
513,396489,396489,광주 동구,서석동,2017072210,18.0,16.0,광주 동구 서남로 1
517,396493,396493,광주 동구,서석동,2017072214,14.0,7.0,광주 동구 서남로 1
521,396497,396497,광주 동구,서석동,2017072218,20.0,12.0,광주 동구 서남로 1
525,396501,396501,광주 동구,서석동,2017072222,26.0,16.0,광주 동구 서남로 1
529,396505,396505,광주 동구,서석동,2017072302,22.0,17.0,광주 동구 서남로 1
533,396509,396509,광주 동구,서석동,2017072306,15.0,14.0,광주 동구 서남로 1
537,396513,396513,광주 동구,서석동,2017072310,20.0,9.0,광주 동구 서남로 1
541,396517,396517,광주 동구,서석동,2017072314,24.0,16.0,광주 동구 서남로 1
545,396521,396521,광주 동구,서석동,2017072318,31.0,20.0,광주 동구 서남로 1
549,396525,396525,광주 동구,서석동,2017072322,18.0,15.0,광주 동구 서남로 1
553,396529,396529,광주 동구,서석동,2017072402,24.0,11.0,광주 동구 서남로 1
557,396533,396533,광주 동구,서석동,2017072406,26.0,16.0,광주 동구 서남로 1
561,396537,396537,광주 동구,서석동,2017072410,32.0,30.0,광주 동구 서남로 1
565,396541,396541,광주 동구,서석동,2017072414,40.0,33.0,광주 동구 서남로 1
569,396545,396545,광주 동구,서석동,2017072418,43.0,31.0,광주 동구 서남로 1
573,396549,396549,광주 동구,서석동,2017072422,50.0,37.0,광주 동구 서남로 1
577,396553,396553,광주 동구,서석동,2017072502,44.0,29.0,광주 동구 서남로 1
581,396557,396557,광주 동구,서석동,2017072506,33.0,27.0,광주 동구 서남로 1
585,396561,396561,광주 동구,서석동,2017072510,45.0,37.0,광주 동구 서남로 1
589,396565,396565,광주 동구,서석동,2017072514,20.0,13.0,광주 동구 서남로 1
593,396569,396569,광주 동구,서석동,2017072518,10.0,1.0,광주 동구 서남로 1
597,396573,396573,광주 동구,서석동,2017072522,24.0,10.0,광주 동구 서남로 1
601,396577,396577,광주 동구,서석동,2017072602,11.0,3.0,광주 동구 서남로 1
605,396581,396581,광주 동구,서석동,2017072606,3.0,1.0,광주 동구 서남로 1
609,396585,396585,광주 동구,서석동,2017072610,4.0,1.0,광주 동구 서남로 1
613,396589,396589,광주 동구,서석동,2017072614,2.0,1.0,광주 동구 서남로 1
617,396593,396593,광주 동구,서석동,2017072618,7.0,1.0,광주 동구 서남로 1
621,396597,396597,광주 동구,서석동,2017072622,28.0,11.0,광주 동구 서남로 1
625,396601,396601,광주 동구,서석동,2017072702,27.0,8.0,광주 동구 서남로 1
629,396605,396605,광주 동구,서석동,2017072706,16.0,8.0,광주 동구 서남로 1
633,396609,396609,광주 동구,서석동,2017072710,29.0,10.0,광주 동구 서남로 1
637,396613,396613,광주 동구,서석동,2017072714,14.0,3.0,광주 동구 서남로 1
641,396617,396617,광주 동구,서석동,2017072718,22.0,6.0,광주 동구 서남로 1
645,396621,396621,광주 동구,서석동,2017072722,19.0,8.0,광주 동구 서남로 1
649,396625,396625,광주 동구,서석동,2017072802,19.0,4.0,광주 동구 서남로 1
653,396629,396629,광주 동구,서석동,2017072806,14.0,9.0,광주 동구 서남로 1
657,396633,396633,광주 동구,서석동,2017072810,23.0,7.0,광주 동구 서남로 1
661,396637,396637,광주 동구,서석동,2017072814,30.0,15.0,광주 동구 서남로 1
665,396641,396641,광주 동구,서석동,2017072818,26.0,12.0,광주 동구 서남로 1
669,396645,396645,광주 동구,서석동,2017072822,22.0,12.0,광주 동구 서남로 1
673,396649,396649,광주 동구,서석동,2017072902,21.0,9.0,광주 동구 서남로 1
677,396653,396653,광주 동구,서석동,2017072906,22.0,10.0,광주 동구 서남로 1
681,396657,396657,광주 동구,서석동,2017072910,21.0,12.0,광주 동구 서남로 1
685,396661,396661,광주 동구,서석동,2017072914,20.0,11.0,광주 동구 서남로 1
689,396665,396665,광주 동구,서석동,2017072918,25.0,9.0,광주 동구 서남로 1
693,396669,396669,광주 동구,서석동,2017072922,30.0,21.0,광주 동구 서남로 1
697,396673,396673,광주 동구,서석동,2017073002,22.0,7.0,광주 동구 서남로 1
701,396677,396677,광주 동구,서석동,2017073006,20.0,6.0,광주 동구 서남로 1
705,396681,396681,광주 동구,서석동,2017073010,25.0,15.0,광주 동구 서남로 1
709,396685,396685,광주 동구,서석동,2017073014,30.0,10.0,광주 동구 서남로 1
713,396689,396689,광주 동구,서석동,2017073018,23.0,12.0,광주 동구 서남로 1
717,396693,396693,광주 동구,서석동,2017073022,9.0,3.0,광주 동구 서남로 1
721,396697,396697,광주 동구,서석동,2017073102,16.0,11.0,광주 동구 서남로 1
725,396701,396701,광주 동구,서석동,2017073106,29.0,17.0,광주 동구 서남로 1
729,396705,396705,광주 동구,서석동,2017073110,35.0,25.0,광주 동구 서남로 1
733,396709,396709,광주 동구,서석동,2017073114,40.0,25.0,광주 동구 서남로 1
737,396713,396713,광주 동구,서석동,2017073118,38.0,27.0,광주 동구 서남로 1
741,396717,396717,광주 동구,서석동,2017073122,1.0,1.0,광주 동구 서남로 1
745,396721,396721,광주 동구,서석동,2017080102,14.0,3.0,광주 동구 서남로 1
749,396725,396725,광주 동구,서석동,2017080106,13.0,4.0,광주 동구 서남로 1
753,396729,396729,광주 동구,서석동,2017080110,28.0,13.0,광주 동구 서남로 1
757,396733,396733,광주 동구,서석동,2017080114,12.0,11.0,광주 동구 서남로 1
761,396737,396737,광주 동구,서석동,2017080118,18.0,6.0,광주 동구 서남로 1
765,396741,396741,광주 동구,서석동,2017080122,12.0,5.0,광주 동구 서남로 1
769,396745,396745,광주 동구,서석동,2017080202,19.0,3.0,광주 동구 서남로 1
773,396749,396749,광주 동구,서석동,2017080206,20.0,5.0,광주 동구 서남로 1
777,396753,396753,광주 동구,서석동,2017080210,17.0,9.0,광주 동구 서남로 1
781,396757,396757,광주 동구,서석동,2017080214,48.0,27.0,광주 동구 서남로 1
785,396761,396761,광주 동구,서석동,2017080218,28.0,19.0,광주 동구 서남로 1
789,396765,396765,광주 동구,서석동,2017080222,29.0,16.0,광주 동구 서남로 1
793,396769,396769,광주 동구,서석동,2017080302,30.0,17.0,광주 동구 서남로 1
797,396773,396773,광주 동구,서석동,2017080306,29.0,12.0,광주 동구 서남로 1
801,396777,396777,광주 동구,서석동,2017080310,32.0,11.0,광주 동구 서남로 1
805,396781,396781,광주 동구,서석동,2017080314,18.0,6.0,광주 동구 서남로 1
809,396785,396785,광주 동구,서석동,2017080318,21.0,12.0,광주 동구 서남로 1
813,396789,396789,광주 동구,서석동,2017080322,18.0,9.0,광주 동구 서남로 1
817,396793,396793,광주 동구,서석동,2017080402,13.0,4.0,광주 동구 서남로 1
821,396797,396797,광주 동구,서석동,2017080406,20.0,6.0,광주 동구 서남로 1
825,396801,396801,광주 동구,서석동,2017080410,13.0,5.0,광주 동구 서남로 1
829,396805,396805,광주 동구,서석동,2017080414,17.0,6.0,광주 동구 서남로 1
833,396809,396809,광주 동구,서석동,2017080418,14.0,1.0,광주 동구 서남로 1
837,396813,396813,광주 동구,서석동,2017080422,26.0,9.0,광주 동구 서남로 1
841,396817,396817,광주 동구,서석동,2017080502,14.0,2.0,광주 동구 서남로 1
845,396821,396821,광주 동구,서석동,2017080506,13.0,1.0,광주 동구 서남로 1
849,396825,396825,광주 동구,서석동,2017080510,10.0,2.0,광주 동구 서남로 1
853,396829,396829,광주 동구,서석동,2017080514,6.0,2.0,광주 동구 서남로 1
857,396833,396833,광주 동구,서석동,2017080518,8.0,3.0,광주 동구 서남로 1
861,396837,396837,광주 동구,서석동,2017080522,17.0,1.0,광주 동구 서남로 1
865,396841,396841,광주 동구,서석동,2017080602,11.0,1.0,광주 동구 서남로 1
869,396845,396845,광주 동구,서석동,2017080606,14.0,1.0,광주 동구 서남로 1
873,396849,396849,광주 동구,서석동,2017080610,10.0,3.0,광주 동구 서남로 1
877,396853,396853,광주 동구,서석동,2017080614,4.0,1.0,광주 동구 서남로 1
881,396857,396857,광주 동구,서석동,2017080618,10.0,5.0,광주 동구 서남로 1
885,396861,396861,광주 동구,서석동,2017080622,4.0,1.0,광주 동구 서남로 1
889,396865,396865,광주 동구,서석동,2017080702,11.0,1.0,광주 동구 서남로 1
893,396869,396869,광주 동구,서석동,2017080706,23.0,2.0,광주 동구 서남로 1
897,396873,396873,광주 동구,서석동,2017080710,12.0,4.0,광주 동구 서남로 1
901,396877,396877,광주 동구,서석동,2017080714,19.0,6.0,광주 동구 서남로 1
905,396881,396881,광주 동구,서석동,2017080718,,,광주 동구 서남로 1
909,396885,396885,광주 동구,서석동,2017080722,,,광주 동구 서남로 1
